race_id,date,race_name,枠番,馬番,馬名,sex_code,age,斤量,騎手,単勝,人気,surface,distance,condition
202607020612,8月9日(日),3歳未勝利,1,1,プリュスエクラ,牝,3,55.0,団野,24.7,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,1,2,ローズラフィネ,牝,3,55.0,西塚,14.5,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,2,3,レインボーステート,牡,3,57.0,コレット,7.3,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,2,4,カステッロトゥーレ,牝,3,55.0,長岡,21.0,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,3,5,ウォータールスール,牡,3,57.0,富田,10.3,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,3,6,ジーティーウタマロ,牡,3,57.0,田口,41.0,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,4,7,ララディアーブル,牡,3,57.0,松山,4.4,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,4,8,ヴェネラブル,牝,3,55.0,角田和,58.4,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,5,9,ネッカーズルム,牡,3,57.0,横山武,20.6,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,5,10,ブランチアウト,牡,3,57.0,幸,11.8,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,6,11,スズノボンライミー,牝,3,55.0,藤懸,79.5,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,6,12,リノルアナ,牡,3,57.0,酒井,38.9,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,7,13,ビッグヒーロー,牡,3,57.0,川田,3.2,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,7,14,エングルマン,牡,3,52.0,▲川端,76.3,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,8,15,ルージュソムニウム,牝,3,55.0,松若,26.3,,芝,1600.0,良
202607020612,8月9日(日),3歳未勝利,8,16,ビシェノ,牝,3,55.0,西村淳,14.9,,芝,1600.0,良
202601010601,8月9日(日),2歳未勝利,1,1,ベイビーブラザー,牡,2,55.0,吉田隼,41.1,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,2,2,マーズエクレール,牡,2,55.0,岩田康,4.8,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,3,3,シンゼンノト,牡,2,52.0,▲遠藤,14.3,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,4,4,エコロヴァルド,牡,2,52.0,▲小林美,42.1,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,5,5,シャムスクッカ,牡,2,55.0,小沢,34.8,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,5,6,イチゴワタアメ,牝,2,55.0,横山琉,160.2,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,6,7,カナデ,牝,2,51.0,★河原田,90.8,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,6,8,ヴァイタリズム,牝,2,55.0,斎藤,11.0,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,7,9,ハイビスカス,牝,2,54.0,☆舟山,17.8,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,7,10,テムファイア,牡,2,55.0,古川吉,7.8,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,8,11,モーモーワン,牡,2,55.0,原田和,299.5,,ダート,1700.0,良
202601010601,8月9日(日),2歳未勝利,8,12,サルトヴェローチェ,牡,2,55.0,北村友,1.6,,ダート,1700.0,良
202601010602,8月9日(日),3歳未勝利,1,1,メイショウマドンナ,牝,3,55.0,吉田隼,16.1,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,2,2,フジコンフィデンス,牝,3,55.0,池添,8.6,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,3,3,ケイベエ,牡,3,57.0,原田和,156.9,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,4,4,メイヨシュア,牝,3,55.0,小沢,200.2,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,5,5,スイーヴル,牝,3,55.0,斎藤,2.1,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,5,6,カッサンドラ,牝,3,55.0,横山琉,5.6,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,6,7,ラブデウザ,牝,3,51.0,★河原田,78.7,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,6,8,ルクスドリーム,牡,3,57.0,北村友,-3.0,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,7,9,マーゴットオネイロ,牡,3,54.0,▲小林美,2.7,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,7,10,ハクサンレイホウ,牡,3,57.0,黛,283.2,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,8,11,ロングフルスペック,牝,3,55.0,古川吉,38.0,,ダート,1000.0,良
202601010602,8月9日(日),3歳未勝利,8,12,テリオスルミ,牝,3,52.0,▲遠藤,111.9,,ダート,1000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,1,1,エオアリイ,牡,4,57.0,☆舟山,11.2,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,2,2,グランツローゼ,牝,4,52.0,★河原田,69.6,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,3,3,マテンロウゼロ,牡,3,55.0,横山典,6.4,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,4,4,レジェンドシップ,セ,6,58.0,浜中,4.2,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,5,5,デルシエロ,牡,5,58.0,横山琉,5.1,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,6,6,サウンドサンライズ,牝,4,56.0,斎藤,8.6,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,7,7,ストラニエーロ,牝,4,53.0,▲小林美,34.3,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,7,8,ピティロディア,牡,4,58.0,池添,59.2,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,8,9,エイカイコバチ,牝,3,53.0,小沢,13.3,,芝,2000.0,良
202601010603,8月9日(日),3歳以上1勝クラス,8,10,メイショウテンク,牡,3,55.0,吉田隼,3.0,,芝,2000.0,良
202601010604,8月9日(日),3歳未勝利,1,1,ロジクリスエス,セ,3,57.0,黛,41.1,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,2,2,コサージュ,牝,3,53.0,◇古川奈,50.4,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,3,3,オルビスケリー,牝,3,55.0,斎藤,111.1,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,3,4,マイネルトレマーズ,牡,3,56.0,☆長浜,7.6,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,4,5,サクセスブルー,牡,3,56.0,☆舟山,19.2,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,4,6,メイショウセンドウ,牡,3,57.0,横山和,5.4,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,5,7,ブルーメンフェスト,牝,3,55.0,古川吉,199.3,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,5,8,メイショウノヴァス,牡,3,57.0,小沢,10.4,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,6,9,ホウオウファラオ,牡,3,57.0,岩田康,3.9,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,6,10,バンダムソレール,牡,3,53.0,★河原田,3.4,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,7,11,サクセスゴールド,牡,3,57.0,吉田隼,7.1,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,7,12,シーンオブドリーム,セ,3,54.0,▲和田陽,27.2,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,8,13,カプリースカラー,牝,3,55.0,原田和,177.8,,ダート,1700.0,良
202601010604,8月9日(日),3歳未勝利,8,14,スナークホクサイ,セ,3,54.0,▲遠藤,155.2,,ダート,1700.0,良
202601010605,8月9日(日),2歳新馬,1,1,ガザニア,牝,2,55.0,岩田康,19.5,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,2,2,アブリコース,牝,2,52.0,▲小林美,19.8,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,3,3,アスコットペスカ,牝,2,52.0,▲和田陽,152.4,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,4,4,ヌーベルフィズ,牝,2,54.0,☆舟山,23.4,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,4,5,チェッリーニ,牝,2,53.0,◇古川奈,98.6,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,5,6,ソーハッピー,牝,2,55.0,荻野琢,55.2,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,5,7,ルイスイメル,牝,2,55.0,古川吉,25.5,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,6,8,インサイドストーム,牝,2,55.0,斎藤,112.3,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,6,9,バタフライ,牝,2,55.0,原田和,42.5,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,7,10,アヴレディール,牝,2,55.0,吉田隼,32.2,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,7,11,ウィエダンド,牝,2,55.0,横山和,2.4,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,8,12,セイレイカ,牝,2,55.0,横山典,3.0,,芝,1500.0,良
202601010605,8月9日(日),2歳新馬,8,13,フォルトゥナロッサ,牝,2,55.0,浜中,4.2,,芝,1500.0,良
202601010606,8月9日(日),3歳未勝利,1,1,ダイナソーコー,牡,3,57.0,横山和,51.2,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,2,2,マジックファイヤー,牡,3,57.0,岩田康,57.2,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,3,3,エコロゼルダ,牝,3,52.0,▲和田陽,228.4,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,3,4,ブリックアブラック,牡,3,55.0,◇古川奈,93.4,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,4,5,タビニュ,牡,3,57.0,池添,10.0,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,4,6,ハバタクジユウニ,牝,3,55.0,川又,280.7,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,5,7,ヘイジュード,牡,3,57.0,浜中,2.5,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,5,8,ミカレオス,牡,3,57.0,荻野琢,243.5,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,6,9,フォーチュンローズ,牝,3,55.0,古川吉,19.3,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,6,10,シャンドラファール,牡,3,56.0,☆舟山,8.3,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,7,11,ドンテスタマスター,牡,3,57.0,斎藤,4.4,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,7,12,ラッキーシグネチャ,牝,3,55.0,北村友,11.0,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,8,13,テイエムプレミラン,牡,3,57.0,松本,27.1,,芝,2600.0,良
202601010606,8月9日(日),3歳未勝利,8,14,ギオンバヤシ,牡,3,54.0,▲小林美,5.6,,芝,2600.0,良
202601010607,8月9日(日),3歳未勝利,1,1,グランフルス,牡,3,56.0,☆舟山,45.2,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,1,2,オートカリテ,牝,3,54.0,☆長浜,18.4,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,2,3,デルマフジ,牡,3,57.0,浜中,5.5,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,2,4,トリニタリオ,牡,3,57.0,横山和,1.8,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,3,5,フローレンスフーガ,牡,3,57.0,古川吉,13.1,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,3,6,ショウナンアワード,牡,3,57.0,小沢,39.8,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,4,7,メイショウローゼ,牝,3,55.0,池添,7.5,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,4,8,シークレットシティ,牡,3,57.0,斎藤,30.8,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,5,9,ウインアトム,牡,3,57.0,川又,123.0,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,5,10,エイシンリーガル,牡,3,57.0,松本,65.7,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,6,11,ウインブリザード,牡,3,54.0,▲遠藤,90.7,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,6,12,ピースフルマインド,牝,3,55.0,北村友,16.2,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,7,13,ハートチャン,牝,3,53.0,◇古川奈,217.2,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,7,14,メイショウハーブス,牡,3,57.0,横山琉,31.3,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,8,15,レフィノス,牡,3,57.0,荻野琢,459.0,,芝,2000.0,良
202601010607,8月9日(日),3歳未勝利,8,16,ミリオングローリー,牡,3,57.0,岩田康,16.1,,芝,2000.0,良
202601010608,8月9日(日),3歳以上1勝クラス,1,1,タイキフィアリーベ,牡,4,58.0,吉田隼,39.2,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,2,2,ファミーユウルーズ,牡,4,55.0,▲和田陽,219.5,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,3,3,ノリノドラゴン,牡,3,52.0,▲遠藤,181.3,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,3,4,ホノボノ,牡,3,54.0,☆長浜,121.3,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,4,5,メイショウコシュウ,牡,3,55.0,浜中,6.3,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,4,6,ポンピエ,牡,5,58.0,斎藤,5.6,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,5,7,ピエナオルカ,牡,3,52.0,▲小林美,3.5,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,5,8,テイクオンミー,牡,3,54.0,☆舟山,7.8,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,6,9,クラウンアールシー,牡,4,58.0,松本,95.5,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,6,10,サンデーパーティー,セ,3,55.0,横山琉,8.6,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,7,11,ディアスポラ,牡,5,58.0,岩田康,40.7,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,7,12,ローズマイスター,牡,4,58.0,横山和,4.4,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,8,13,ホウオウバローロ,牡,5,58.0,小沢,39.2,,ダート,1700.0,良
202601010608,8月9日(日),3歳以上1勝クラス,8,14,ブリオメンテ,牡,5,58.0,池添,16.0,,ダート,1700.0,良
202601010609,8月9日(日),3歳以上1勝クラス,1,1,コスモファーブロス,牝,3,51.0,▲小林美,7.5,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,1,2,ニシノサリーナ,牝,3,54.0,池添,3.4,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,2,3,アイアムステキ,牝,3,54.0,浜中,19.6,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,2,4,メラヴィリオーザ,牝,6,56.0,黛,74.4,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,3,5,キタノクニカラ,牝,4,53.0,▲遠藤,85.9,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,3,6,アトリウムチャペル,牝,5,56.0,横山典,15.7,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,4,7,スプリングデイ,牝,5,56.0,古川吉,41.7,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,4,8,ハーモニーソング,牝,4,56.0,北村友,6.9,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,5,9,ラプランセス,牝,3,54.0,横山琉,21.5,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,5,10,ルージュベルベット,牝,5,55.0,☆舟山,10.3,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,6,11,ウィングブルー,牝,3,54.0,斎藤,4.3,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,6,12,マロンカラノテガミ,牝,4,53.0,▲和田陽,186.0,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,7,13,アルマロクザン,牝,6,52.0,★河原田,104.8,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,7,14,トレヴィ,牝,4,56.0,岩田康,51.6,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,8,15,ノアールビーナス,牝,3,54.0,小沢,10.0,,芝,1200.0,良
202601010609,8月9日(日),3歳以上1勝クラス,8,16,サトノカスターニャ,牝,3,54.0,吉田隼,90.6,,芝,1200.0,良
202601010610,8月9日(日),富良野特別,1,1,マーゴットサンズ,牝,3,52.0,古川奈,13.1,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,2,2,テイエムゴッホ,牡,3,54.0,舟山,11.8,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,3,3,プライベートアイズ,牡,4,56.0,斎藤,7.8,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,3,4,テルアスワッド,セ,4,55.0,吉田隼,51.3,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,4,5,フォーワンセルフ,牡,7,51.0,河原田,75.4,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,4,6,ストラーダ,牝,3,51.0,横山琉,27.9,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,5,7,マーウォルス,牡,4,55.0,北村友,21.4,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,5,8,ベラジオワールド,牡,4,57.0,横山和,5.2,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,6,9,レディゴディヴァ,牝,4,52.0,川又,74.1,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,6,10,リメンバーヒム,牡,4,55.0,小沢,29.5,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,7,11,ウインハルモニア,牝,4,53.0,長浜,62.5,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,7,12,チザルピーノ,セ,5,55.0,浜中,19.3,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,8,13,タガノエルー,牡,3,55.0,古川吉,1.8,,ダート,1700.0,良
202601010610,8月9日(日),富良野特別,8,14,ネクストダンサー,牝,4,52.0,黛,93.0,,ダート,1700.0,良
202601010611,8月9日(日),UHB賞,1,1,クファシル,牡,6,57.0,小沢,50.6,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,1,2,アスティスプマンテ,牝,5,55.0,舟山,24.3,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,2,3,ブラックチャリス,牝,3,55.0,吉田隼,4.8,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,2,4,ステークホルダー,牡,6,57.0,川又,124.6,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,3,5,ダノンマッキンリー,牡,5,60.0,池添,16.4,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,3,6,シンバーシア,牝,5,55.0,古川吉,26.7,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,4,7,ジョーメッドヴィン,牡,5,58.0,横山琉,20.3,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,4,8,モズナナスター,牝,4,55.0,古川奈,18.2,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,5,9,カンティーユ,牡,8,57.0,横山和,12.8,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,5,10,ナムラクララ,牝,4,55.0,浜中,4.5,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,6,11,ダンツエラン,牝,4,55.0,和田陽,74.8,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,6,12,サウザンサニー,牡,6,57.0,長浜,22.0,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,7,13,ルシード,牡,4,57.0,北村友,4.5,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,7,14,マーブルパレス,牝,3,53.0,斎藤,8.3,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,8,15,ウインアイオライト,牝,6,55.0,黛,63.5,,芝,1200.0,良
202601010611,8月9日(日),UHB賞,8,16,ロードフォアエース,牡,5,58.0,岩田康,15.1,,芝,1200.0,良
202601010612,8月9日(日),石狩特別,1,1,マイネルシンベリン,牡,3,55.0,斎藤,6.2,,芝,1800.0,良
202601010612,8月9日(日),石狩特別,2,2,ロングミックス,牡,3,55.0,横山典,4.9,,芝,1800.0,良
202601010612,8月9日(日),石狩特別,3,3,ゴーゴータカシ,セ,4,58.0,吉田隼,6.0,,芝,1800.0,良
202601010612,8月9日(日),石狩特別,4,4,グレーヌドジョワ,牡,3,55.0,荻野琢,10.3,,芝,1800.0,良
202601010612,8月9日(日),石狩特別,5,5,グランセゾン,牝,4,56.0,舟山,14.5,,芝,1800.0,良
202601010612,8月9日(日),石狩特別,6,6,ドーギッド,牝,4,56.0,小沢,38.9,,芝,1800.0,良
202601010612,8月9日(日),石狩特別,7,7,ディーリライズ,牡,3,55.0,浜中,12.4,,芝,1800.0,良
202601010612,8月9日(日),石狩特別,8,8,ヴァロアーク,牡,3,55.0,北村友,2.2,,芝,1800.0,良
